prefecture_code,prefecture,year,ambulance_dispatches,persons_transported,call_to_scene_arrival_mean_minutes,call_to_physician_handover_mean_minutes,scene_ge10_count,scene_ge20_count,handover_ge60_count,handover_ge120_count,ambulance_teams,ambulance_vehicles,ambulance_personnel,operational_emergency_life_saving_technicians,emergency_designated_hospitals,emergency_designated_clinics,total_emergency_designated_facilities,hospitals,general_hospital_beds,acute_function_beds,highly_acute_function_beds,total_population,population_age65plus,legacy_inhabitable_land_area_km2_ssdse,total_emergency_designated_facilities_direct,total_emergency_designated_facilities_recalculated,inhabitable_land_area_ha,H711001_road_length_including_expressways_km_raw,H7110_road_length_excluding_expressways_km_raw,road_length_original_unit,scene_ge10_share,scene_ge20_share,handover_ge60_share,handover_ge120_share,annual_transport_strain_dispatches_per_team,annual_receiving_strain_transports_per_facility,proportion_age65plus,ambulance_dispatches_per_100000_population,ambulance_teams_per_100000_population,inhabitable_land_area_km2,total_road_length_km,road_length_excluding_expressways_km,population_density_per_inhabitable_km2,road_density_per_inhabitable_km2,road_density_excluding_expressways_per_inhabitable_km2,acceptance_prefecture_name,severe_analysis_population_n,inquiries_ge4_n,acceptance_ge4_pct,scene_stay_analysis_population_n,scene_stay_ge30_n,scene_stay_ge30_pct,scene_ge10_pct,handover_ge60_pct,acceptance_ge4_cases_per_1000_dispatches,baseline_teams_per100k_2017_2019,baseline_team_scarcity_z
29,奈良県,2019,77801,71228,9.1,40.0,26514,1849,6544,307,71,82,952,303,41.0,0.0,41.0,75.0,,,,1333000.0,417000.0,,41.0,41.0,85553.0,12784.2,12766.3,km,0.3407925348,0.0237657613655,0.0918739821419,0.00431010276857,1095.78873239,1737.26829268,0.312828207052,5836.53413353,5.3263315829,855.53,12784.2,12766.3,1558.09848866,14.9430177785,14.9220950756,奈良県,4352,72,1.6544117647,4352,323,7.421875,34.07925348,9.187398214189999,0.925437976375625,5.170838798196667,0.018867529620934773
29,奈良県,2020,69782,63975,9.1,40.7,24018,1624,6455,320,71,82,939,300,,,,71.0,,,,1324473.0,414576.0,85389.0,,,,,,,0.344186179817,0.0232724771431,0.100898788589,0.00500195388824,982.845070423,,0.313012043281,5268.66157332,5.36062267785,,,,,,,奈良県,3900,73,1.8717948718,3900,266,6.82051282051282,34.4186179817,10.0898788589,1.0461150439941531,5.170838798196667,0.018867529620934773
29,奈良県,2021,74027,67074,9.6,43.0,29975,2166,8577,427,71,82,944,304,,,,71.0,,,,1315000.0,423000.0,85389.0,,,,,,,0.40491982655,0.0292595944723,0.127873691743,0.00636610311,1042.63380282,,0.321673003802,5629.42965779,5.39923954373,,,,,,,奈良県,4199,103,2.4529649917,4199,407,9.692783996189569,40.491982654999994,12.7873691743,1.3913842246747807,5.170838798196667,0.018867529620934773
29,奈良県,2022,86353,76455,10.5,48.2,43574,3493,15113,1344,71,82,924,317,,,,71.0,,,,1306000.0,423000.0,85389.0,,,,,,,0.504603198499,0.0404502449249,0.197671833104,0.0175789680204,1216.23943662,,0.323889739663,6612.02143951,5.43644716692,,,,,,,奈良県,4275,321,7.5087719298,4275,731,17.099415204678362,50.4603198499,19.7671833104,3.717299920095422,5.170838798196667,0.018867529620934773
29,奈良県,2023,90390,81523,10.4,46.6,45292,3149,14642,879,72,83,926,331,,,,71.0,,,,1296000.0,423000.0,85389.0,,,,,,,0.501073127558,0.0348379245492,0.179605755431,0.0107822332348,1255.41666667,,0.326388888889,6974.53703704,5.55555555556,,,,,,,奈良県,4185,206,4.9223416965,4185,630,15.053763440860216,50.1073127558,17.9605755431,2.2790131651731387,5.170838798196667,0.018867529620934773
29,奈良県,2024,91832,83327,10.1,44.6,42670,2862,12679,558,73,84,937,332,,,,,,,,1285000.0,423000.0,85389.0,,,,,,,0.464652844324,0.0311656067602,0.152159564127,0.00669650893468,1257.97260274,,0.329182879377,7146.45914397,5.68093385214,,,,,,,奈良県,4292,144,3.3550792171,4292,549,12.791239515377447,46.4652844324,15.215956412699999,1.5680808432790312,5.170838798196667,0.018867529620934773
30,和歌山県,2014,51182,47722,7.8,35.2,11891,1134,3506,195,68,80,751,294,,,,,,,,,,,,,,,,,0.232327771482,0.0221562267985,0.0734671639915,0.00408616570974,752.676470588,,,,,,,,,,,和歌山県,4475,93,2.0782122905,4475,84,1.8770949720670391,23.2327771482,7.346716399149999,1.817045054902114,7.237004185016667,-1.3389475672127373
30,和歌山県,2015,50259,46909,8.0,36.3,12101,1128,3769,165,68,81,730,301,,,,,,,,,,,,,,,,,0.240772796912,0.0224437414194,0.0803470549362,0.00351744867723,739.102941176,,,,,,,,,,,和歌山県,4194,113,2.6943252265,4194,104,2.479732951835956,24.077279691199998,8.034705493619999,2.248353528721224,7.237004185016667,-1.3389475672127373
30,和歌山県,2016,50458,47130,8.1,37.1,12159,1195,4004,186,68,83,771,307,,,,,,,,,,,,,,,,,0.240972690158,0.0236830631416,0.0849565032888,0.00394653087206,742.029411765,,,,,,,,,,,和歌山県,4573,148,3.2363874918,4573,119,2.6022304832713754,24.0972690158,8.49565032888,2.9331325062428157,7.237004185016667,-1.3389475672127373
30,和歌山県,2017,52278,48417,8.2,37.3,13424,1296,4020,169,68,83,767,313,54.0,4.0,58.0,75.0,,,,948000.0,304000.0,,58.0,58.0,111506.0,13808.2,13709.1,km,0.256781055128,0.024790542867,0.0830286882706,0.00349050953178,768.794117647,834.775862069,0.320675105485,5514.55696203,7.17299578059,1115.06,13808.2,13709.1,850.178465733,12.3833695048,12.2944953635,和歌山県,4684,107,2.2843723313,4684,123,2.6259607173356105,25.6781055128,8.302868827060001,2.0467500669497687,7.237004185016667,-1.3389475672127373
30,和歌山県,2018,53616,49631,8.3,38.4,14229,1301,4421,202,68,83,766,308,54.0,4.0,58.0,75.0,,,,940000.0,306000.0,,58.0,58.0,111507.0,13827.8,13728.8,km,0.265387197851,0.0242651447329,0.0890773911467,0.00407003687212,788.470588235,855.706896552,0.325531914894,5703.82978723,7.23404255319,1115.07,13827.8,13728.8,842.996403813,12.400835822,12.3120521582,和歌山県,4613,123,2.6663776284,4613,115,2.4929546932581834,26.5387197851,8.907739114670001,2.2940913160250673,7.237004185016667,-1.3389475672127373
30,和歌山県,2019,52948,48478,8.3,38.2,13970,1205,3990,165,68,84,754,301,52.0,4.0,56.0,75.0,,,,931000.0,306000.0,,56.0,56.0,111507.0,13848.9,13749.8,km,0.263843771247,0.0227581778349,0.0823053756343,0.00340360575931,778.647058824,865.678571429,0.328678839957,5687.21804511,7.30397422127,1115.07,13848.9,13749.8,834.925161649,12.4197584008,12.3308850565,和歌山県,4278,86,2.01028518,4278,110,2.5712949976624593,26.3843771247,8.23053756343,1.624235098587293,7.237004185016667,-1.3389475672127373
30,和歌山県,2020,47488,43673,8.5,39.1,13628,1122,4164,185,67,85,813,313,,,,75.0,,,,922584.0,305500.0,112335.0,,,,,,,0.286977762803,0.0236270215633,0.0953449499691,0.0042360268358,708.776119403,,0.331135159509,5147.28198191,7.2622113542,,,,,,,和歌山県,4443,109,2.4532973216,4443,127,2.858428989421562,28.6977762803,9.53449499691,2.2953167115902966,7.237004185016667,-1.3389475672127373
30,和歌山県,2021,49075,45433,8.7,40.4,14741,1229,5101,259,67,86,808,326,,,,75.0,,,,914000.0,308000.0,112338.0,,,,,,,0.300376974019,0.0250433010698,0.112275218454,0.00570070213281,732.462686567,,0.336980306346,5369.25601751,7.33041575492,,,,,,,和歌山県,4474,127,2.838623156,4474,155,3.4644613321412607,30.037697401899997,11.2275218454,2.587875700458482,7.237004185016667,-1.3389475672127373
30,和歌山県,2022,55770,51183,9.0,44.2,18434,1583,8521,481,68,86,816,324,,,,75.0,,,,903000.0,307000.0,112339.0,,,,,,,0.330536130536,0.0283844360767,0.166481058164,0.009397651564,820.147058824,,0.339977851606,6176.07973422,7.53045404208,,,,,,,和歌山県,4584,210,4.5811518325,4584,193,4.210296684118673,33.0536130536,16.6481058164,3.765465303926842,7.237004185016667,-1.3389475672127373
30,和歌山県,2023,58884,53758,8.8,42.8,18398,1519,7699,422,68,86,804,314,,,,75.0,,,,892000.0,305000.0,112339.0,,,,,,,0.312444806739,0.0257964812173,0.143215893448,0.00784999441944,865.941176471,,0.341928251121,6601.34529148,7.62331838565,,,,,,,和歌山県,4360,195,4.4724770642,4360,180,4.128440366972477,31.2444806739,14.321589344800001,3.3115956796413286,7.237004185016667,-1.3389475672127373
30,和歌山県,2024,59516,54518,8.7,41.9,18156,1431,6800,285,68,86,805,323,,,,,,,,880000.0,303000.0,112336.0,,,,,,,0.30506082398,0.0240439545668,0.124729447155,0.00522763124106,875.235294118,,0.344318181818,6763.18181818,7.72727272727,,,,,,,和歌山県,4571,230,5.0317217239,4571,174,3.8066068693940056,30.506082398,12.4729447155,3.8645070233214596,7.237004185016667,-1.3389475672127373
31,鳥取県,2014,23884,22568,9.0,35.6,8553,675,1152,37,31,33,657,155,,,,,,,,,,,,,,,,,0.358105844917,0.0282615977223,0.0510457284651,0.00163948954272,770.451612903,,,,,,,,,,,鳥取県,2115,21,0.9929078014,2115,31,1.4657210401891252,35.8105844917,5.10457284651,0.8792497069167644,5.46021323897,-0.17129971779606154
31,鳥取県,2015,24691,23421,8.3,35.6,7327,511,1278,24,31,33,639,160,,,,,,,,,,,,,,,,,0.296747802843,0.0206958000891,0.054566414756,0.00102472140387,796.483870968,,,,,,,,,,,鳥取県,2143,19,0.8866075595,2143,33,1.5398973401773215,29.674780284300002,5.4566414756,0.7695111579117897,5.46021323897,-0.17129971779606154
31,鳥取県,2016,25716,24411,8.2,35.4,7198,511,1239,24,31,33,657,170,,,,,,,,,,,,,,,,,0.279903561985,0.0198708974957,0.0507558068084,0.000983163328008,829.548387097,,,,,,,,,,,鳥取県,2207,22,0.9968282737,2207,25,1.1327594019030358,27.9903561985,5.07558068084,0.8554985223207342,5.46021323897,-0.17129971779606154
31,鳥取県,2017,26629,25208,8.5,35.9,7959,678,1453,34,31,33,644,183,17.0,0.0,17.0,39.0,,,,566000.0,175000.0,,17.0,17.0,90083.0,8877.4,8825.5,km,0.298884674603,0.0254609636111,0.057640431609,0.00134877816566,859.0,1482.82352941,0.309187279152,4704.77031802,5.47703180212,900.83,8877.4,8825.5,628.309447954,9.85468956407,9.79707602988,鳥取県,2254,26,1.1535048802,2254,38,1.6858917480035494,29.8884674603,5.7640431609,0.9763791355289346,5.46021323897,-0.17129971779606154
31,鳥取県,2018,27734,26187,8.4,35.7,8308,613,1384,35,30,33,594,171,18.0,0.0,18.0,39.0,,,,562000.0,177000.0,,18.0,18.0,90084.0,8897.7,8845.8,km,0.299560106728,0.0221028340665,0.0528506510864,0.00133654103181,924.466666667,1454.83333333,0.314946619217,4934.87544484,5.33807829181,900.84,8897.7,8845.8,623.862173083,9.87711469295,9.81950179832,鳥取県,2316,35,1.5112262522,2316,47,2.029360967184801,29.956010672799998,5.28506510864,1.2619888944977284,5.46021323897,-0.17129971779606154
31,鳥取県,2019,27350,25771,9.0,35.5,9918,661,1255,30,31,33,579,183,18.0,0.0,18.0,39.0,,,,557000.0,178000.0,,18.0,18.0,90084.0,8930.2,8878.4,km,0.362632541133,0.024168190128,0.0486981490823,0.00116409918125,882.258064516,1431.72222222,0.319569120287,4910.23339318,5.56552962298,900.84,8930.2,8878.4,618.311797878,9.91319213179,9.85569024466,鳥取県,2358,26,1.1026293469,2358,32,1.3570822731128074,36.2632541133,4.86981490823,0.9506398537477148,5.46021323897,-0.17129971779606154
31,鳥取県,2020,24541,23217,9.1,35.6,8937,601,1091,33,31,34,557,174,,,,39.0,,,,553407.0,177046.0,90434.0,,,,,,,0.364166089401,0.0244896295994,0.0469914286945,0.00142137227032,791.64516129,,0.319920058836,4434.53010172,5.60166387487,,,,,,,鳥取県,2272,16,0.7042253521,2272,36,1.5845070422535212,36.4166089401,4.69914286945,0.6519701723646143,5.46021323897,-0.17129971779606154
31,鳥取県,2021,26142,24687,9.3,35.9,10250,727,1323,29,31,34,561,179,,,,39.0,,,,549000.0,180000.0,90434.0,,,,,,,0.392089358121,0.0278096549614,0.0535909588042,0.00117470733584,843.290322581,,0.327868852459,4761.74863388,5.64663023679,,,,,,,鳥取県,2226,20,0.8984725966,2226,39,1.752021563342318,39.2089358121,5.35909588042,0.7650524060898172,5.46021323897,-0.17129971779606154
31,鳥取県,2022,29273,27635,9.6,37.5,12494,863,1934,49,31,34,565,182,,,,39.0,,,,544000.0,180000.0,90432.0,,,,,,,0.426809688108,0.0294810917911,0.0699837163018,0.00177311380496,944.290322581,,0.330882352941,5381.06617647,5.69852941176,,,,,,,鳥取県,2364,62,2.6226734349,2364,77,3.257191201353638,42.6809688108,6.99837163018,2.117992689509104,5.46021323897,-0.17129971779606154
31,鳥取県,2023,30887,29137,9.5,36.9,12723,880,1699,38,31,34,560,184,,,,39.0,,,,537000.0,179000.0,90422.0,,,,,,,0.411920872859,0.0284909508855,0.058310738923,0.00130418368398,996.35483871,,0.333333333333,5751.76908752,5.77281191806,,,,,,,鳥取県,2687,55,2.0468924451,2687,65,2.4190547078526237,41.192087285899994,5.8310738923,1.7806844303428626,5.46021323897,-0.17129971779606154
31,鳥取県,2024,30498,28750,9.3,35.9,12020,787,1313,27,31,34,568,183,,,,,,,,531000.0,179000.0,90422.0,,,,,,,0.394124204866,0.0258049708178,0.0456695652174,0.000939130434783,983.806451613,,0.337099811676,5743.50282486,5.83804143126,,,,,,,鳥取県,2488,46,1.8488745981,2488,55,2.210610932475884,39.412420486600006,4.56695652174,1.5082956259426847,5.46021323897,-0.17129971779606154
32,島根県,2014,28547,26915,9.0,36.2,9494,1260,2396,62,68,78,663,210,,,,,,,,,,,,,,,,,0.33257435107,0.0441377377658,0.0890209920119,0.00230354820732,419.808823529,,,,,,,,,,,島根県,2877,7,0.2433090024,2877,66,2.2940563086548487,33.257435107,8.90209920119,0.2452096542543875,10.117664602933333,-3.2320216789218783
32,島根県,2015,29246,27510,8.9,36.2,9445,1162,2459,60,68,78,666,219,,,,,,,,,,,,,,,,,0.322950147029,0.0397319291527,0.0893856779353,0.00218102508179,430.088235294,,,,,,,,,,,島根県,3065,7,0.2283849918,3065,62,2.0228384991843393,32.2950147029,8.93856779353,0.23934897079942558,10.117664602933333,-3.2320216789218783
32,島根県,2016,30085,28244,9.0,36.3,9935,1184,2498,64,69,78,728,235,,,,,,,,,,,,,,,,,0.330231012132,0.0393551603789,0.0884435632347,0.0022659679932,436.014492754,,,,,,,,,,,島根県,3061,2,0.0653381248,3061,79,2.5808559294348252,33.0231012132,8.84435632347,0.06647831145088914,10.117664602933333,-3.2320216789218783
32,島根県,2017,31085,29275,9.2,36.5,10465,1307,2585,42,69,78,710,241,25.0,0.0,25.0,43.0,,,,687000.0,230000.0,,25.0,25.0,129888.0,18268.2,18140.3,km,0.336657551874,0.0420460028953,0.0883005977797,0.00143467122118,450.507246377,1171.0,0.334788937409,4524.74526929,10.0436681223,1298.88,18268.2,18140.3,528.91722099,14.064578714,13.9661092634,島根県,3161,3,0.0949066751,3161,61,1.9297690604239164,33.665755187399995,8.83005977797,0.09650957053241113,10.117664602933333,-3.2320216789218783
32,島根県,2018,31842,29873,9.3,36.9,11016,1392,2746,73,69,78,702,253,25.0,0.0,25.0,41.0,,,,682000.0,231000.0,,25.0,25.0,129890.0,18277.4,18149.5,km,0.345958168457,0.0437158469945,0.0919224717973,0.00244367823787,461.47826087,1194.92,0.338709677419,4668.91495601,10.1173020528,1298.9,18277.4,18149.5,525.059665871,14.0714450689,13.9729771345,島根県,3132,8,0.2554278416,3132,63,2.0114942528735633,34.5958168457,9.19224717973,0.25124049996859493,10.117664602933333,-3.2320216789218783
32,島根県,2019,31107,29255,9.1,36.6,10423,1157,2566,54,69,78,689,256,25.0,0.0,25.0,40.0,,,,677000.0,231000.0,,25.0,25.0,129890.0,18269.4,18166.3,km,0.335069277012,0.0371942006622,0.0877115023073,0.00184583831824,450.826086957,1170.2,0.341211225997,4594.83013294,10.1920236337,1298.9,18269.4,18166.3,521.210254831,14.0652860112,13.9859111556,島根県,3186,7,0.2197112367,3186,70,2.197112366603892,33.5069277012,8.77115023073,0.2250297360722667,10.117664602933333,-3.2320216789218783
32,島根県,2020,28800,27095,9.3,37.6,10026,1220,2724,55,69,78,647,254,,,,38.0,,,,671126.0,227881.0,127098.0,,,,,,,0.348125,0.0423611111111,0.100535154087,0.00202989481454,417.391304348,,0.339550248389,4291.29552424,10.2812288602,,,,,,,島根県,2986,7,0.2344273275,2986,66,2.2103148024112524,34.8125,10.053515408700001,0.24305555555555555,10.117664602933333,-3.2320216789218783
32,島根県,2021,30507,28792,9.6,38.2,11521,1396,3046,60,69,77,643,264,,,,38.0,,,,665000.0,229000.0,127098.0,,,,,,,0.377651030911,0.0457599895106,0.10579327591,0.00208391219783,442.130434783,,0.344360902256,4587.51879699,10.3759398496,,,,,,,島根県,2941,10,0.3400204012,2941,79,2.6861611696701804,37.7651030911,10.579327591,0.3277936211361327,10.117664602933333,-3.2320216789218783
32,島根県,2022,34112,32099,9.9,39.5,14035,1666,3637,80,69,77,651,269,,,,37.0,,,,658000.0,229000.0,127094.0,,,,,,,0.411438789869,0.0488391181989,0.113305710458,0.00249228947942,494.376811594,,0.348024316109,5184.19452888,10.4863221884,,,,,,,島根県,3163,8,0.2529244388,3163,104,3.2880177047107177,41.1438789869,11.330571045800001,0.23452157598499063,10.117664602933333,-3.2320216789218783
32,島根県,2023,36554,34184,9.6,38.7,14264,1579,3430,81,69,77,643,278,,,,37.0,,,,650000.0,227000.0,127081.0,,,,,,,0.390217212891,0.0431963670187,0.100339340042,0.00236952960449,529.768115942,,0.349230769231,5623.69230769,10.6153846154,,,,,,,島根県,2990,9,0.3010033445,2990,96,3.210702341137124,39.0217212891,10.0339340042,0.2462110849701811,10.117664602933333,-3.2320216789218783
32,島根県,2024,36838,34697,9.6,38.7,14209,1529,3424,68,71,77,660,289,,,,,,,,642000.0,226000.0,127078.0,,,,,,,0.385715836908,0.0415060535317,0.0986828832464,0.00195982361587,518.845070423,,0.352024922118,5738.00623053,11.0591900312,,,,,,,島根県,3052,12,0.3931847969,3052,105,3.4403669724770642,38.5715836908,9.86828832464,0.32575058363646237,10.117664602933333,-3.2320216789218783
33,岡山県,2014,83747,78805,8.6,37.3,24615,2202,5890,103,99,117,1733,402,,,,,,,,,,,,,,,,,0.293920976274,0.0262934791694,0.0747414504156,0.00130702366601,845.929292929,,,,,,,,,,,岡山県,9067,506,5.580677181,9067,368,4.058674313444358,29.3920976274,7.47414504156,6.042007474894623,5.287162646306666,-0.05757663021887205
33,岡山県,2015,85633,80228,8.6,37.6,25516,2199,6087,120,100,118,1757,410,,,,,,,,,,,,,,,,,0.29796924083,0.025679352586,0.0758712668894,0.00149573714912,856.33,,,,,,,,,,,岡山県,9745,478,4.905079528,9745,406,4.166239096972807,29.796924082999997,7.587126688940001,5.581960225613957,5.287162646306666,-0.05757663021887205
33,岡山県,2016,87343,81975,8.6,37.7,26326,2198,5934,120,100,118,1761,424,,,,,,,,,,,,,,,,,0.301409385984,0.0251651534754,0.0723879231473,0.00146386093321,873.43,,,,,,,,,,,岡山県,9804,370,3.7739698082,9804,373,3.8045695634434926,30.140938598400002,7.2387923147299995,4.236172332070114,5.287162646306666,-0.05757663021887205
33,岡山県,2017,89599,84016,8.6,37.3,27031,2389,6156,118,101,119,1788,438,85.0,4.0,89.0,146.0,,,,1911000.0,567000.0,,89.0,89.0,221871.0,32288.7,31985.5,km,0.301688634918,0.0266632440094,0.0732717577604,0.00140449438202,887.118811881,944.0,0.296703296703,4688.59236002,5.28519099948,2218.71,32288.7,31985.5,861.311302514,14.5529158836,14.4162598988,岡山県,10276,250,2.4328532503,10276,339,3.298949007395874,30.168863491800003,7.32717577604,2.7902097121619662,5.287162646306666,-0.05757663021887205
33,岡山県,2018,94104,88339,8.8,37.2,29456,2598,6424,189,100,119,1785,434,86.0,4.0,90.0,146.0,,,,1904000.0,571000.0,,90.0,90.0,221872.0,32335.3,32032.1,km,0.313015387231,0.0276077531242,0.0727198632541,0.0021394853915,941.04,981.544444444,0.299894957983,4942.43697479,5.25210084034,2218.72,32335.3,32032.1,858.152448258,14.5738533929,14.4371980241,岡山県,10359,261,2.5195482189,10359,291,2.80915146249638,31.3015387231,7.27198632541,2.7735271614384085,5.287162646306666,-0.05757663021887205
33,岡山県,2019,92467,86791,8.8,37.2,29749,2335,6251,141,101,120,1809,438,86.0,4.0,90.0,145.0,,,,1897000.0,573000.0,,90.0,90.0,221872.0,32383.9,32085.2,km,0.321725588588,0.0252522521548,0.0720235969167,0.00162459241166,915.514851485,964.344444444,0.302055877702,4874.38060095,5.3241960991,2218.72,32383.9,32085.2,854.997476022,14.5957579145,14.461130742,岡山県,10189,295,2.8952792227,10189,345,3.386004514672686,32.1725588588,7.20235969167,3.190327360031146,5.287162646306666,-0.05757663021887205
33,岡山県,2020,83288,77465,9.1,38.3,29220,2210,6207,133,102,120,1826,445,,,,145.0,,,,1888432.0,557991.0,222827.0,,,,,,,0.350830851983,0.0265344347325,0.0801265087459,0.00171690440844,816.549019608,,0.295478471028,4410.43151143,5.40130648072,,,,,,,岡山県,9847,356,3.6153143089,9847,386,3.9199756270945465,35.083085198300004,8.01265087459,4.274325232926712,5.287162646306666,-0.05757663021887205
33,岡山県,2021,86450,80284,9.3,39.6,32619,2519,7387,172,103,120,1760,478,,,,143.0,,,,1876000.0,575000.0,222827.0,,,,,,,0.377316367843,0.0291382301909,0.0920108614419,0.00214239449953,839.32038835,,0.306503198294,4608.20895522,5.49040511727,,,,,,,岡山県,10321,432,4.1856409263,10321,1133,10.977618447824824,37.7316367843,9.20108614419,4.997108155002892,5.287162646306666,-0.05757663021887205
33,岡山県,2022,99279,90720,9.5,41.9,39581,3119,11142,380,103,121,1853,502,,,,143.0,,,,1862000.0,574000.0,222871.0,,,,,,,0.398684515356,0.0314165130592,0.122817460317,0.00418871252205,963.873786408,,0.308270676692,5331.84747583,5.53168635875,,,,,,,岡山県,10500,811,7.7238095238,10500,677,6.447619047619048,39.8684515356,12.2817460317,8.16889775279767,5.287162646306666,-0.05757663021887205
33,岡山県,2023,104564,95560,9.4,41.4,40835,2860,11129,352,103,120,1803,505,,,,143.0,,,,1847000.0,573000.0,222854.0,,,,,,,0.390526376191,0.0273516697908,0.116460862285,0.00368354960234,1015.18446602,,0.310232809962,5661.28857607,5.57661072009,,,,,,,岡山県,10406,852,8.1875840861,10406,734,7.053622909859697,39.0526376191,11.6460862285,8.14811981178991,5.287162646306666,-0.05757663021887205
33,岡山県,2024,105314,96345,9.3,41.3,40096,2646,10942,266,104,121,1829,517,,,,,,,,1831000.0,571000.0,222838.0,,,,,,,0.380728108324,0.0251248646904,0.113571020811,0.00276091130832,1012.63461538,,0.311851447297,5751.72037138,5.67995630803,,,,,,,岡山県,10119,719,7.1054452021,10119,689,6.8089732186975,38.0728108324,11.357102081099999,6.827202461211235,5.287162646306666,-0.05757663021887205
34,広島県,2014,124842,110995,8.0,38.4,30993,2509,10080,571,124,163,1159,617,,,,,,,,,,,,,,,,,0.248257797856,0.0200974031175,0.0908149015721,0.00514437587279,1006.79032258,,,,,,,,,,,広島県,10403,274,2.6338556186,10403,761,7.315197539171393,24.825779785599998,9.08149015721,2.1947741945819517,4.533853537350001,0.437473033882771
34,広島県,2015,127668,112968,8.0,39.1,32347,2385,10839,530,124,162,1157,614,,,,,,,,,,,,,,,,,0.253368111038,0.0186812670364,0.0959475249628,0.00469159407974,1029.58064516,,,,,,,,,,,広島県,10119,304,3.0042494318,10119,776,7.66874197055045,25.3368111038,9.59475249628,2.3811761757057366,4.533853537350001,0.437473033882771
34,広島県,2016,128973,114188,8.2,39.4,34174,2622,11085,554,126,163,1129,613,,,,,,,,,,,,,,,,,0.264970187559,0.0203298364774,0.0970767506218,0.00485164815918,1023.5952381,,,,,,,,,,,広島県,9957,229,2.299889525,9957,735,7.38174148840012,26.497018755899997,9.70767506218,1.7755654284230034,4.533853537350001,0.437473033882771
